3.238847e+060	1.406553e+062	3.438873e+063	1.132350e+065	4.145024e+066	1.582889e+068	6.102449e+069	2.319761e+071	8.484480e+072	2.877370e+074	8.342324e+075	1.506286e+077	
3.050176e+060	1.324618e+062	3.238550e+063	1.066388e+065	3.903566e+066	1.490682e+068	5.746966e+069	2.184629e+071	7.990238e+072	2.709756e+074	7.856363e+075	1.418541e+077	
3.050176e+060	1.324618e+062	3.238550e+063	1.066388e+065	3.903566e+066	1.490682e+068	5.746966e+069	2.184629e+071	7.990238e+072	2.709756e+074	7.856363e+075	1.418541e+077	
2.872496e+060	1.247455e+062	3.049897e+063	1.004269e+065	3.676174e+066	1.403846e+068	5.412191e+069	2.057369e+071	7.524788e+072	2.551906e+074	7.398711e+075	1.335908e+077	
3.050176e+060	1.324618e+062	3.238550e+063	1.066388e+065	3.903566e+066	1.490682e+068	5.746966e+069	2.184629e+071	7.990238e+072	2.709756e+074	7.856363e+075	1.418541e+077	
2.872496e+060	1.247455e+062	3.049897e+063	1.004269e+065	3.676174e+066	1.403846e+068	5.412191e+069	2.057369e+071	7.524788e+072	2.551906e+074	7.398711e+075	1.335908e+077	
2.872496e+060	1.247455e+062	3.049897e+063	1.004269e+065	3.676174e+066	1.403846e+068	5.412191e+069	2.057369e+071	7.524788e+072	2.551906e+074	7.398711e+075	1.335908e+077	
2.705166e+060	1.174788e+062	2.872233e+063	9.457674e+064	3.462028e+066	1.322069e+068	5.096918e+069	1.937523e+071	7.086450e+072	2.403251e+074	6.967718e+075	1.258088e+077	
3.144512e+060	1.365585e+062	3.338712e+063	1.099369e+065	4.024295e+066	1.536786e+068	5.924707e+069	2.252195e+071	8.237359e+072	2.793563e+074	8.099343e+075	1.462414e+077	
2.961336e+060	1.286037e+062	3.144224e+063	1.035328e+065	3.789870e+066	1.447264e+068	5.579579e+069	2.120999e+071	7.757513e+072	2.630831e+074	7.627537e+075	1.377224e+077	
2.961336e+060	1.286037e+062	3.144224e+063	1.035328e+065	3.789870e+066	1.447264e+068	5.579579e+069	2.120999e+071	7.757513e+072	2.630831e+074	7.627537e+075	1.377224e+077	
2.788831e+060	1.211122e+062	2.961065e+063	9.750180e+064	3.569101e+066	1.362958e+068	5.254555e+069	1.997446e+071	7.305619e+072	2.477579e+074	7.183214e+075	1.296998e+077	
-4.540211e+060	1.782144e+062	-3.856368e+063	1.136449e+065	-3.731534e+066	1.279052e+068	-4.427423e+069	1.511425e+071	-4.965081e+072	1.512518e+074	-3.939408e+075	6.390262e+076	
-4.275732e+060	1.678330e+062	-3.631726e+063	1.070248e+065	-3.514163e+066	1.204544e+068	-4.169515e+069	1.423381e+071	-4.675853e+072	1.424410e+074	-3.709928e+075	6.018014e+076	
-4.275732e+060	1.678330e+062	-3.631726e+063	1.070248e+065	-3.514163e+066	1.204544e+068	-4.169515e+069	1.423381e+071	-4.675853e+072	1.424410e+074	-3.709928e+075	6.018014e+076	
-4.026661e+060	1.580563e+062	-3.420169e+063	1.007903e+065	-3.309455e+066	1.134376e+068	-3.926631e+069	1.340465e+071	-4.403473e+072	1.341435e+074	-3.493816e+075	5.667450e+076	
3.762034e+060	1.382877e+062	2.905101e+063	8.134387e+064	2.532570e+066	8.223378e+067	2.695226e+069	8.709170e+070	2.707483e+072	7.803983e+073	1.922946e+075	2.950733e+076	
3.542887e+060	1.302321e+062	2.735871e+063	7.660539e+064	2.385042e+066	7.744346e+067	2.538223e+069	8.201840e+070	2.549765e+072	7.349382e+073	1.810930e+075	2.778846e+076	
3.052924e+060	1.325811e+062	3.241468e+063	1.067349e+065	3.907083e+066	1.492025e+068	5.752143e+069	2.186597e+071	7.997436e+072	2.712197e+074	7.863440e+075	1.419819e+077	
2.875084e+060	1.248579e+062	3.052644e+063	1.005173e+065	3.679485e+066	1.405111e+068	5.417067e+069	2.059223e+071	7.531566e+072	2.554205e+074	7.405376e+075	1.337111e+077	
-4.407972e+060	1.730237e+062	-3.744047e+063	1.103348e+065	-3.622849e+066	1.241798e+068	-4.298469e+069	1.467403e+071	-4.820467e+072	1.468464e+074	-3.824668e+075	6.204138e+076	
-4.151196e+060	1.629447e+062	-3.525947e+063	1.039076e+065	-3.411809e+066	1.169460e+068	-4.048073e+069	1.381923e+071	-4.539663e+072	1.382922e+074	-3.601872e+075	5.842732e+076	
3.652460e+060	1.342599e+062	2.820486e+063	7.897463e+064	2.458806e+066	7.983862e+067	2.616724e+069	8.455505e+070	2.628624e+072	7.576682e+073	1.866938e+075	2.864789e+076	
2.964004e+060	1.287195e+062	3.147056e+063	1.036261e+065	3.793284e+066	1.448568e+068	5.584605e+069	2.122910e+071	7.764501e+072	2.633201e+074	7.634408e+075	1.378465e+077	
-4.279584e+060	1.679842e+062	-3.634997e+063	1.071212e+065	-3.517329e+066	1.205629e+068	-4.173271e+069	1.424663e+071	-4.680065e+072	1.425693e+074	-3.713270e+075	6.023435e+076	
3.546078e+060	1.303494e+062	2.738336e+063	7.667440e+064	2.387190e+066	7.751322e+067	2.540509e+069	8.209228e+070	2.552062e+072	7.356002e+073	1.812561e+075	2.781349e+076	
-4.055326e+060	1.456674e+062	-2.869182e+063	7.720749e+064	-2.315683e+066	7.251317e+067	-2.293230e+069	7.152718e+070	-2.146907e+072	5.975862e+073	-1.422174e+075	2.107990e+076	
-4.471234e+060	1.300206e+062	-2.072243e+063	4.533549e+064	-1.101623e+066	2.794493e+067	-7.158688e+068	1.808579e+070	-4.396909e+071	9.912735e+072	-1.910722e+074	2.293824e+075	
-9.263004e+060	1.504704e+062	-1.355519e+063	1.664856e+064	-2.266317e+065	3.223077e+066	-4.628293e+067	6.554009e+068	-8.930411e+069	1.128368e+071	-1.218911e+072	8.200459e+072	
-5.032240e+060	8.411692e+061	-7.334193e+062	9.235316e+063	-1.274937e+065	1.837695e+066	-2.675495e+067	3.842317e+068	-5.310711e+069	6.807677e+070	-7.461805e+071	5.094257e+072	
-1.091574e+061	1.567036e+062	-1.219556e+063	1.306831e+064	-1.558166e+065	1.944282e+066	-2.451207e+067	3.048962e+068	-3.650759e+069	4.054990e+070	-3.851985e+071	2.279616e+072	
2.013463e+062	1.988750e+061	1.175178e+061	1.045035e+062	1.012059e+062	3.259336e+063	-3.764583e+063	1.962595e+065	-6.229684e+065	1.225818e+067	-4.857889e+067	3.595390e+068	
